SYS_Time,EXCH,INSTRUMENT,EXPIRY,OPTION,STRIKE,tradedDate,time,underlyingValue,lastPrice,buyPrice1,sellPrice1,buyQuantity1,sellQuantity1,totalBuyQuantity,totalSellQuantity,openInterest,marketLot,tradedVolume,tradedValue,change,pChange,strikePrice,expiryDate,optionType,closePrice,openPrice,lowPrice,highPrice
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,10800,29SEP2017,15:30:29,9788.60,984.45,980.35,1012.45,1500,1500,11775,4575,2100,75,,,change,-0.36,10800.00,26OCT2017,PE,981.90,948.00,922.00,984.45 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,10900,29SEP2017,15:30:29,9788.60,0.75,0.80,0.90,1800,7500,28725,17775,28425,75,,,change,-,10900.00,26OCT2017,CE,0.75,-,-,- 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,10900,29SEP2017,15:30:29,9788.60,1080.10,1080.35,1112.45,1500,1500,10500,4575,975,75,,,change,-,10900.00,26OCT2017,PE,1080.10,-,-,- 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,11000,29SEP2017,15:30:29,9788.60,0.80,0.80,0.85,5925,53175,255450,149325,1212000,75,,,change,-,11000.00,26OCT2017,CE,0.85,1.00,0.70,1.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,11000,29SEP2017,15:30:29,9788.60,1189.25,1187.65,1193.75,225,75,14925,6075,1607850,75,,,change,-0.88,11000.00,26OCT2017,PE,1188.15,1170.00,1105.70,1193.60 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,11100,29SEP2017,15:30:29,9788.60,0.80,0.80,0.90,825,7425,24675,31575,3075,75,,,change,60.00,11100.00,26OCT2017,CE,0.80,1.00,0.80,1.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,11100,29SEP2017,15:30:29,9788.60,1288.00,1276.45,1312.45,1500,1500,11475,7275,3525,75,,,change,0.63,11100.00,26OCT2017,PE,1288.25,1290.00,1285.60,1290.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,11200,29SEP2017,15:30:29,9788.60,0.90,0.70,0.90,1500,6675,27225,29400,13050,75,,,change,-10.00,11200.00,26OCT2017,CE,0.90,0.45,0.45,1.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,11200,29SEP2017,15:30:29,9788.60,1340.00,1375.80,1398.55,6750,600,18225,7875,1725,75,,,change,-3.39,11200.00,26OCT2017,PE,1340.00,1340.00,1340.00,1340.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,8700,29SEP2017,15:30:29,9788.60,1055.35,1087.85,1151.20,900,900,3300,2100,525,75,,,change,-,8700.00,30NOV2017,CE,1055.35,-,-,- 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,8700,29SEP2017,15:30:29,9788.60,5.55,8.85,-,15000,-,20850,-,525,75,,,change,-,8700.00,30NOV2017,PE,5.55,-,-,- 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,8900,29SEP2017,15:30:29,9788.60,1003.00,904.65,954.30,6750,6750,15750,13500,7650,75,,,change,13.98,8900.00,30NOV2017,CE,1003.00,957.00,957.00,1003.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,8900,29SEP2017,15:30:29,9788.60,18.00,16.85,19.40,3000,3000,17625,4800,8475,75,,,change,-25.00,8900.00,30NOV2017,PE,17.25,16.40,15.00,18.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9000,29SEP2017,15:30:29,9788.60,858.00,820.85,864.75,3150,6750,12150,13500,10500,75,,,change,4.00,9000.00,30NOV2017,CE,858.00,880.00,858.00,893.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9000,29SEP2017,15:30:29,9788.60,24.00,22.85,24.75,3000,1350,44625,11175,193050,75,,,change,-8.40,9000.00,30NOV2017,PE,23.40,27.70,18.65,27.70 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9100,29SEP2017,15:30:29,9788.60,795.00,726.35,772.50,6750,6750,15750,13500,225,75,,,change,10.42,9100.00,30NOV2017,CE,795.00,795.00,795.00,795.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9100,29SEP2017,15:30:29,9788.60,29.70,29.55,31.25,150,225,7275,9000,57525,75,,,change,-12.26,9100.00,30NOV2017,PE,29.20,33.00,23.60,33.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9200,29SEP2017,15:30:29,9788.60,690.00,638.80,663.95,4200,75,12000,6675,4050,75,,,change,7.81,9200.00,30NOV2017,CE,690.00,693.00,690.00,693.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9200,29SEP2017,15:30:29,9788.60,39.25,36.70,39.80,150,225,22275,8175,403125,75,,,change,-10.49,9200.00,30NOV2017,PE,38.40,38.05,29.80,40.20 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9300,29SEP2017,15:30:29,9788.60,563.90,541.85,586.85,900,225,5100,4425,4200,75,,,change,-0.19,9300.00,30NOV2017,CE,568.00,587.20,563.90,625.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9300,29SEP2017,15:30:29,9788.60,52.95,46.30,53.20,75,75,17400,8250,538725,75,,,change,-6.03,9300.00,30NOV2017,PE,49.00,47.45,38.20,52.95 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9400,29SEP2017,15:30:29,9788.60,498.90,467.30,496.05,150,225,5550,4650,6450,75,,,change,4.76,9400.00,30NOV2017,CE,498.90,511.70,498.90,546.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9400,29SEP2017,15:30:29,9788.60,64.70,60.30,67.45,75,75,22575,6225,599850,75,,,change,-10.70,9400.00,30NOV2017,PE,63.50,62.00,49.60,65.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9500,29SEP2017,15:30:29,9788.60,402.10,393.25,407.35,225,150,8550,4650,50250,75,,,change,-0.09,9500.00,30NOV2017,CE,400.65,427.15,395.05,465.40 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9500,29SEP2017,15:30:29,9788.60,82.40,80.30,84.80,75,75,42675,13200,756750,75,,,change,-7.31,9500.00,30NOV2017,PE,81.10,81.05,64.00,84.20 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9600,29SEP2017,15:30:29,9788.60,330.00,314.65,334.45,225,150,8775,4725,13725,75,,,change,2.17,9600.00,30NOV2017,CE,330.00,347.00,330.00,375.40 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9600,29SEP2017,15:30:29,9788.60,108.00,103.05,108.55,225,75,28725,12750,553650,75,,,change,-3.79,9600.00,30NOV2017,PE,105.45,100.25,82.60,108.50 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9700,29SEP2017,15:30:29,9788.60,258.55,252.00,262.35,75,750,12300,6675,77925,75,,,change,0.45,9700.00,30NOV2017,CE,255.90,277.40,254.00,308.65 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9700,29SEP2017,15:30:29,9788.60,135.50,131.05,136.85,150,225,24075,10875,413550,75,,,change,-4.91,9700.00,30NOV2017,PE,133.60,133.20,106.20,136.55 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9800,29SEP2017,15:30:29,9788.60,196.95,188.90,197.25,375,75,15750,6525,186675,75,,,change,-2.09,9800.00,30NOV2017,CE,198.85,210.75,191.00,245.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9800,29SEP2017,15:30:29,9788.60,171.50,171.50,173.60,2025,375,32550,8175,354300,75,,,change,-6.84,9800.00,30NOV2017,PE,168.30,168.90,135.00,172.90 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,9900,29SEP2017,15:30:29,9788.60,145.50,129.00,148.00,75,75,14550,9975,216300,75,,,change,-1.92,9900.00,30NOV2017,CE,147.20,159.35,141.60,182.95 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,9900,29SEP2017,15:30:29,9788.60,224.50,214.20,223.00,4950,225,21525,7650,177150,75,,,change,-0.62,9900.00,30NOV2017,PE,214.70,203.75,175.25,224.50 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10000,29SEP2017,15:30:29,9788.60,102.10,100.60,102.30,375,750,19725,20025,370950,75,,,change,-6.42,10000.00,30NOV2017,CE,103.70,114.50,101.70,133.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,10000,29SEP2017,15:30:29,9788.60,273.20,273.20,284.75,825,225,15150,6075,83400,75,,,change,-1.80,10000.00,30NOV2017,PE,269.10,271.20,222.70,275.55 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10100,29SEP2017,15:30:29,9788.60,70.30,69.60,70.65,75,750,15375,10200,337875,75,,,change,-9.76,10100.00,30NOV2017,CE,71.55,80.05,68.50,92.40 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,10100,29SEP2017,15:30:29,9788.60,336.80,330.35,347.75,225,450,13875,6150,43725,75,,,change,-1.07,10100.00,30NOV2017,PE,334.20,313.00,282.00,344.25 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10200,29SEP2017,15:30:29,9788.60,46.25,46.20,46.25,3300,3150,12150,32175,356625,75,,,change,-7.50,10200.00,30NOV2017,CE,46.40,54.00,44.40,61.65 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,10200,29SEP2017,15:30:29,9788.60,411.00,406.65,429.70,375,225,11400,5325,30300,75,,,change,-4.10,10200.00,30NOV2017,PE,405.95,380.00,352.05,411.75 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10300,29SEP2017,15:30:29,9788.60,30.95,30.50,31.70,375,225,10350,7875,234375,75,,,change,-7.06,10300.00,30NOV2017,CE,30.60,35.95,29.05,39.95 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,10300,29SEP2017,15:30:29,9788.60,480.60,482.10,517.15,900,150,8100,4200,4275,75,,,change,-7.45,10300.00,30NOV2017,PE,480.60,442.10,442.10,480.60 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10400,29SEP2017,15:30:29,9788.60,19.60,17.05,20.20,75,150,7200,9300,278175,75,,,change,-15.15,10400.00,30NOV2017,CE,19.45,23.85,17.85,25.30 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,10400,29SEP2017,15:30:29,9788.60,594.45,562.65,607.85,900,900,8100,3900,150,75,,,change,-,10400.00,30NOV2017,PE,594.45,-,-,- 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10500,29SEP2017,15:30:29,9788.60,14.75,13.60,14.90,150,900,14775,15825,261150,75,,,change,-18.96,10500.00,30NOV2017,CE,14.45,17.95,13.70,17.95 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,10500,29SEP2017,15:30:29,9788.60,660.00,664.20,696.00,900,6525,11925,13125,3075,75,,,change,-5.58,10500.00,30NOV2017,PE,660.00,605.00,595.00,660.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10600,29SEP2017,15:30:29,9788.60,9.50,7.30,10.85,75,750,5775,9375,80625,75,,,change,-31.65,10600.00,30NOV2017,CE,9.10,11.10,7.35,11.10 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10700,29SEP2017,15:30:29,9788.60,5.40,5.50,10.00,225,3000,9375,8625,38100,75,,,change,-23.94,10700.00,30NOV2017,CE,5.75,7.40,5.30,7.45 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10800,29SEP2017,15:30:29,9788.60,3.50,3.50,3.80,75,600,1875,21375,46500,75,,,change,-25.53,10800.00,30NOV2017,CE,3.45,5.00,3.30,5.00 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,10900,29SEP2017,15:30:29,9788.60,3.50,2.25,6.00,150,75,4725,9975,1275,75,,,change,-30.00,10900.00,30NOV2017,CE,3.50,3.35,1.35,3.60 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,CE,11000,29SEP2017,15:30:29,9788.60,3.15,2.65,3.50,150,12000,6600,47100,83775,75,,,change,-28.41,11000.00,30NOV2017,CE,3.15,3.10,2.35,3.95 
Mon Oct  2 09:29:57 IST 2017,NIFTY,OPTIDX,30NOV2017,PE,11000,29SEP2017,15:30:29,9788.60,957.50,1142.00,1178.30,2475,6750,14475,13350,75,75,,,change,-,11000.00,30NOV2017,PE,957.50,-,-,- 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,CE,22200,29SEP2017,15:30:29,24053.00,1856.00,1731.90,1887.65,1040,40,2120,1080,34280,40,,,change,1.73,22200.00,26OCT2017,CE,1856.00,2000.00,1856.00,2015.00 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,PE,22200,29SEP2017,15:30:29,24053.00,28.50,29.00,30.00,40,1120,12240,6560,72120,40,,,change,-23.28,22200.00,26OCT2017,PE,29.00,28.50,19.40,35.00 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,CE,22300,29SEP2017,15:30:29,24053.00,1760.00,1749.10,1789.45,40,40,2280,1560,65200,40,,,change,2.03,22300.00,26OCT2017,CE,1760.00,1880.00,1760.00,1880.00 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,PE,22300,29SEP2017,15:30:29,24053.00,34.45,34.55,37.80,40,40,11120,1800,84720,40,,,change,-13.98,22300.00,26OCT2017,PE,34.65,33.95,23.50,37.95 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,PE,22400,29SEP2017,15:30:29,24053.00,41.85,41.05,45.00,40,40,2480,280,9880,40,,,change,-15.63,22400.00,26OCT2017,PE,41.80,33.95,30.60,45.40 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,CE,25600,29SEP2017,15:30:29,24053.00,10.50,10.60,12.00,160,1000,32680,6080,3080,40,,,change,44.83,25600.00,26OCT2017,CE,10.55,16.85,10.50,16.85 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,PE,25600,29SEP2017,15:30:29,24053.00,1610.00,1377.35,1584.60,40,40,2080,1160,1000,40,,,change,-,25600.00,26OCT2017,PE,1610.00,-,-,- 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,26OCT2017,CE,25800,29SEP2017,15:30:29,24053.00,19.70,3.20,18.90,40,40,27240,7560,720,40,,,change,-,25800.00,26OCT2017,CE,19.70,-,-,- 
Mon Oct  2 18:40:23 IST 2017,BANKNIFTY,OPTIDX,30NOV2017,PE,22200,29SEP2017,15:30:29,24053.00,73.05,74.05,106.00,520,80,3120,200,640,40,,,change,-1.81,22200.00,30NOV2017,PE,74.75,80.00,73.05,100.00 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,11300,29SEP2017,15:30:29,9788.60,0.70,0.70,0.75,150,225,35250,13950,1200,75,,,change,27.27,11300.00,26OCT2017,CE,0.70,0.70,0.70,0.70 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,11300,29SEP2017,15:30:29,9788.60,1495.00,1473.55,1498.40,6750,225,18225,7500,4125,75,,,change,-,11300.00,26OCT2017,PE,1495.00,-,-,- 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,11400,29SEP2017,15:30:29,9788.60,0.55,0.50,0.85,1500,225,26400,27675,2400,75,,,change,-26.67,11400.00,26OCT2017,CE,0.55,0.95,0.50,0.95 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,11400,29SEP2017,15:30:29,9788.60,1563.90,1582.20,1598.90,1350,2325,12825,9600,16425,75,,,change,-3.46,11400.00,26OCT2017,PE,1563.90,1549.70,1549.70,1563.90 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,11500,29SEP2017,15:30:29,9788.60,0.80,0.75,0.80,14475,525,140700,45900,204075,75,,,change,33.33,11500.00,26OCT2017,CE,0.80,0.65,0.55,0.80 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,11500,29SEP2017,15:30:29,9788.60,1686.00,1684.65,1697.75,225,75,25500,4725,557925,75,,,change,0.07,11500.00,26OCT2017,PE,1684.20,1662.85,1585.10,1697.00 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,CE,11600,29SEP2017,15:30:29,9788.60,0.65,0.65,0.75,1200,5100,69075,36675,38025,75,,,change,8.33,11600.00,26OCT2017,CE,0.70,1.10,0.55,1.10 
Mon Oct  2 18:40:23 IST 2017,NIFTY,OPTIDX,26OCT2017,PE,11600,29SEP2017,15:30:29,9788.60,1783.60,1783.15,1798.25,600,75,8025,1800,98925,75,,,change,-0.41,11600.00,26OCT2017,PE,1780.35,1760.00,1709.00,1785.55 
